TransactionID,PaymentMethod,PaymentChannel,UPIApp,PayerPhoneNumber,PayerPhoneVerified,PayerUPIID,PayeeUPIID,IsQRTransaction,QRType,PaymentReference,ContactPresent,PaymentFraudScore
TXN13082,Phone Number,Mobile-Peer,PhonePe,9671528326,True,user3082@icici,user3082@sbi,0,Dynamic,REFL796KV3Z,True,0.052
TXN13083,QR Code,POS/QR,PhonePe,8269226640,True,user3083@icici,user3083@sbi,1,Static,REFSS7P6MPJ,True,0.006
TXN13084,QR Code,POS/QR,Paytm,9914176256,True,user3084@axis,user3084@sbi,1,Static,REF38CJBT13,True,0.002
TXN13085,Phone Number,Mobile-Peer,Google Pay,7320190190,True,user3085@hdfc,user3085@paytm,0,Static,REF3SQM4R6T,True,0.036
TXN13086,Phone Number,Mobile-Peer,PhonePe,7459676592,True,user3086@okaxis,user3086@paytm,0,Static,REFTBMK8VV0,True,0.074
TXN13087,Phone Number,Mobile-Peer,Paytm,7667149639,True,user3087@upi,user3087@axis,0,Static,REFRPGRCQMD,True,0.051
TXN13088,UPI ID,VPA-Intent,Google Pay,8684574941,True,user3088@hdfc,user3088@icici,0,Static,REF5MWO4OY0,True,0.051
TXN13089,QR Code,POS/QR,BHIM,9517307178,True,user3089@hdfc,user3089@hdfc,1,Dynamic,REFVQULTGP0,True,0.004
TXN13090,Phone Number,Mobile-Peer,PhonePe,7535633098,True,user3090@axis,user3090@icici,0,Static,REFMNJYC6LJ,True,0.03
TXN13091,Phone Number,Mobile-Peer,Google Pay,7002650180,True,user3091@sbi,user3091@icici,0,Dynamic,REF6T3N2771,True,0.005
TXN13092,Phone Number,Mobile-Peer,PhonePe,7905589596,True,user3092@paytm,user3092@upi,0,Static,REFQSEZ432S,True,0.027
TXN13093,Phone Number,Mobile-Peer,Google Pay,9553872147,True,user3093@icici,user3093@icici,0,Static,REFLKHI6G37,True,0.023
TXN13094,Phone Number,Mobile-Peer,PhonePe,8008286390,True,user3094@hdfc,user3094@paytm,0,Static,REFSK216ZX4,True,0.074
TXN13095,UPI ID,VPA-Intent,PhonePe,9036647468,True,user3095@okaxis,user3095@axis,0,Static,REFKKI2XN5M,True,0.049
TXN13096,UPI ID,VPA-Intent,PhonePe,9122797653,True,user3096@axis,user3096@sbi,0,Dynamic,REFBCTJ9V0I,True,0.048
TXN13097,Phone Number,Mobile-Peer,PhonePe,9177009345,False,user3097@sbi,user3097@hdfc,0,Static,REFJGC48AZI,True,0.002
TXN13098,Phone Number,Mobile-Peer,BHIM,7746523208,True,user3098@okaxis,user3098@okaxis,0,Static,REFKHLNPLQL,True,0.041
TXN13099,Phone Number,Mobile-Peer,PhonePe,9256133336,True,user3099@icici,user3099@okaxis,0,Static,REF4ZNFQHCJ,True,0.008
TXN13100,QR Code,POS/QR,Google Pay,8761040587,True,user3100@upi,user3100@hdfc,1,Static,REFPO243EY7,True,0.087
TXN13101,Phone Number,Mobile-Peer,Google Pay,9513923418,True,user3101@upi,user3101@icici,0,Static,REFMF6UUOPL,True,0.036
TXN13102,Phone Number,Mobile-Peer,Google Pay,8867424590,True,user3102@sbi,user3102@sbi,0,Static,REF17CWKTFC,True,0.008
TXN13103,Phone Number,Mobile-Peer,Paytm,8641650571,False,user3103@axis,user3103@hdfc,0,Static,REF1QZK9L6S,True,0.079
TXN13104,QR Code,POS/QR,Paytm,7437483225,True,user3104@upi,user3104@sbi,1,Dynamic,REF4IYZ9QN1,True,0.029
TXN13105,QR Code,POS/QR,BHIM,8538006946,True,user3105@okaxis,user3105@sbi,1,Static,REFXSCFCXFB,True,0.02
TXN13106,QR Code,POS/QR,Paytm,8670405718,True,user3106@okaxis,user3106@upi,1,Static,REF6BUECYEO,True,0.056
TXN13107,Phone Number,Mobile-Peer,Paytm,7668926589,True,user3107@upi,user3107@icici,0,Static,REFEUEGUAPS,True,0.039
TXN13108,UPI ID,VPA-Intent,Google Pay,8172520236,True,user3108@icici,user3108@paytm,0,Dynamic,REFW4819ZW7,True,0.016
TXN13109,UPI ID,VPA-Intent,Google Pay,8191228669,True,user3109@sbi,user3109@upi,0,Static,REFA002OOU1,True,0.044
TXN13110,Phone Number,Mobile-Peer,Google Pay,7826430237,False,user3110@paytm,user3110@paytm,0,Dynamic,REFYIQY9OM4,True,0.023
TXN13111,Phone Number,Mobile-Peer,PhonePe,9171273364,True,user3111@axis,user3111@paytm,0,Static,REFT767B8A5,True,0.028
TXN13112,QR Code,POS/QR,PhonePe,8223533928,True,user3112@icici,user3112@sbi,1,Static,REFSDMJVW7V,True,0.07
TXN13113,Phone Number,Mobile-Peer,PhonePe,9883495387,True,user3113@hdfc,user3113@icici,0,Static,REFTBOJKXJ9,True,0.046
TXN13114,Phone Number,Mobile-Peer,PhonePe,8032991489,True,user3114@paytm,user3114@sbi,0,Dynamic,REFV3IQJ2N3,True,0.023
TXN13115,QR Code,POS/QR,Google Pay,9242395289,True,user3115@upi,user3115@axis,1,Static,REFPPJE1ZVD,True,0.092
TXN13116,QR Code,POS/QR,PhonePe,8699955813,True,user3116@okaxis,user3116@paytm,1,Static,REFLNOY88TB,True,0.072
TXN13117,Phone Number,Mobile-Peer,Google Pay,9433657167,False,user3117@sbi,user3117@okaxis,0,Static,REF8140MZS1,True,0.024
TXN13118,QR Code,POS/QR,BHIM,9032733178,False,user3118@hdfc,user3118@upi,1,Static,REFHD27O732,True,0.086
TXN13119,UPI ID,VPA-Intent,Google Pay,7418260485,True,user3119@okaxis,user3119@sbi,0,Static,REFQVOMSTSE,True,0.019
TXN13120,Phone Number,Mobile-Peer,PhonePe,7131303889,True,user3120@upi,user3120@sbi,0,Dynamic,REFZCWRW0JX,True,0.078
TXN13121,QR Code,POS/QR,PhonePe,7655997679,False,user3121@hdfc,user3121@paytm,1,Dynamic,REFG10Y43RX,True,0.091
TXN13122,Phone Number,Mobile-Peer,Paytm,9062036460,True,user3122@axis,user3122@axis,0,Dynamic,REFYSIUONET,True,0.032
TXN13123,Phone Number,Mobile-Peer,BHIM,9987773564,True,user3123@upi,user3123@sbi,0,Static,REFCLJA2XAM,True,0.053
TXN13124,QR Code,POS/QR,Paytm,8848789995,True,user3124@paytm,user3124@sbi,1,Static,REF1K9GFL23,True,0.054
TXN13125,Phone Number,Mobile-Peer,PhonePe,7860397906,True,user3125@sbi,user3125@sbi,0,Static,REFX83NN52H,True,0.065
TXN13126,Phone Number,Mobile-Peer,PhonePe,7454660964,True,user3126@paytm,user3126@okaxis,0,Static,REFSVEY5HB7,True,0.069
TXN13127,Phone Number,Mobile-Peer,BHIM,7474515660,True,user3127@paytm,user3127@icici,0,Dynamic,REFW1Y45H6P,True,0.05
TXN13128,QR Code,POS/QR,PhonePe,7097753738,False,user3128@okaxis,user3128@upi,1,Static,REFLHEA9GFZ,True,0.056
TXN13129,QR Code,POS/QR,PhonePe,7350578648,True,user3129@axis,user3129@okaxis,1,Dynamic,REFVJBQM10J,True,0.034
TXN13130,Phone Number,Mobile-Peer,PhonePe,9073786386,True,user3130@icici,user3130@paytm,0,Dynamic,REFPKGRPFI4,True,0.072
TXN13131,QR Code,POS/QR,BHIM,7100579648,True,user3131@upi,user3131@hdfc,1,Static,REFXZ1JHO2E,True,0.061
TXN13132,Phone Number,Mobile-Peer,Google Pay,9441143376,False,user3132@okaxis,user3132@upi,0,Static,REFIGH2H9FJ,True,0.005
TXN13133,QR Code,POS/QR,BHIM,8699167224,False,user3133@hdfc,user3133@hdfc,1,Static,REFSBUFWFFM,True,0.067
TXN13134,Phone Number,Mobile-Peer,PhonePe,9976239783,False,user3134@upi,user3134@paytm,0,Static,REF33X178WP,True,0.017
TXN13135,QR Code,POS/QR,Paytm,9115023818,False,user3135@paytm,user3135@hdfc,1,Static,REF4QKVF2UM,True,0.014
TXN13136,UPI ID,VPA-Intent,PhonePe,8467533404,True,user3136@okaxis,user3136@okaxis,0,Dynamic,REFS9VB53NW,True,0.059
TXN13137,UPI ID,VPA-Intent,PhonePe,8011285079,False,user3137@upi,user3137@sbi,0,Static,REF70RE3XE8,True,0.054
TXN13138,Phone Number,Mobile-Peer,Google Pay,7691476049,True,user3138@axis,user3138@okaxis,0,Static,REFPXTMNBZD,True,0.058
TXN13139,UPI ID,VPA-Intent,Google Pay,9846178804,True,user3139@sbi,user3139@upi,0,Dynamic,REF8LYZE7R7,True,0.035
TXN13140,Phone Number,Mobile-Peer,Google Pay,9337801435,True,user3140@icici,user3140@sbi,0,Dynamic,REFBT626P39,True,0.031
TXN13141,UPI ID,VPA-Intent,BHIM,8509544549,True,user3141@paytm,user3141@axis,0,Dynamic,REFWAPNJIJ9,True,0.019
TXN13142,Phone Number,Mobile-Peer,PhonePe,7525986492,True,user3142@paytm,user3142@paytm,0,Static,REFCYJJ8QUY,True,0.027
TXN13143,Phone Number,Mobile-Peer,PhonePe,8498392293,True,user3143@hdfc,user3143@sbi,0,Static,REFVM5EC96Q,True,0.036
TXN13144,Phone Number,Mobile-Peer,Google Pay,8466487503,True,user3144@axis,user3144@okaxis,0,Static,REFCT5JQQDJ,True,0.027
TXN13145,Phone Number,Mobile-Peer,Paytm,7259414057,False,user3145@hdfc,user3145@paytm,0,Static,REFQETWO5AO,True,0.018
TXN13146,QR Code,POS/QR,Paytm,8995596513,True,user3146@okaxis,user3146@icici,1,Static,REF5CWY6O10,True,0.091
TXN13147,UPI ID,VPA-Intent,Google Pay,9280151153,True,user3147@upi,user3147@hdfc,0,Static,REFJUCBIJX7,True,0.046
TXN13148,QR Code,POS/QR,Paytm,7536038467,True,user3148@hdfc,user3148@okaxis,1,Dynamic,REFP6N9IUJE,True,0.064
TXN13149,QR Code,POS/QR,PhonePe,8741924659,True,user3149@hdfc,user3149@okaxis,1,Static,REFVOQFRJWI,True,0.044
TXN13150,QR Code,POS/QR,PhonePe,8151812222,True,user3150@paytm,user3150@paytm,1,Static,REFZPNZNR1U,True,0.08
TXN13151,Phone Number,Mobile-Peer,Google Pay,7909575022,True,user3151@axis,user3151@okaxis,0,Static,REFS9SBJGAN,True,0.013
TXN13152,Phone Number,Mobile-Peer,Paytm,8197560933,False,user3152@okaxis,user3152@okaxis,0,Static,REF05EZL1GU,True,0.011
TXN13153,Phone Number,Mobile-Peer,Google Pay,8732864786,True,user3153@hdfc,user3153@sbi,0,Static,REFH8E9X3L2,True,0.076
TXN13154,Phone Number,Mobile-Peer,Google Pay,9971284055,True,user3154@sbi,user3154@paytm,0,Static,REFYKD9E5HY,True,0.075
TXN13155,Phone Number,Mobile-Peer,Google Pay,8423272970,True,user3155@hdfc,user3155@icici,0,Dynamic,REF4Q0XSNWR,True,0.053
TXN13156,Phone Number,Mobile-Peer,Google Pay,9786491331,True,user3156@paytm,user3156@icici,0,Static,REF487K19KN,True,0.037
TXN13157,Phone Number,Mobile-Peer,Paytm,7614538747,True,user3157@okaxis,user3157@icici,0,Static,REFGQTCVGK8,True,0.071
TXN13158,Phone Number,Mobile-Peer,Google Pay,9558992540,True,user3158@sbi,user3158@paytm,0,Static,REFFTK246V6,True,0.059
TXN13159,UPI ID,VPA-Intent,PhonePe,9642718641,True,user3159@paytm,user3159@okaxis,0,Static,REFH38MMSNU,True,0.046
TXN13160,Phone Number,Mobile-Peer,Paytm,8537336860,True,user3160@paytm,user3160@okaxis,0,Dynamic,REFZIDE4QT4,True,0.052
TXN13161,QR Code,POS/QR,Google Pay,9040251345,True,user3161@sbi,user3161@axis,1,Static,REFQPYKDM0F,True,0.092
TXN13162,QR Code,POS/QR,Paytm,8964888719,True,user3162@icici,user3162@sbi,1,Static,REFCTEW8JE3,True,0.031
TXN13163,QR Code,POS/QR,BHIM,7194110145,True,user3163@hdfc,user3163@icici,1,Static,REFMW534B22,True,0.027
TXN13164,Phone Number,Mobile-Peer,PhonePe,9616150729,False,user3164@icici,user3164@upi,0,Dynamic,REFLS9T91AO,True,0.047
TXN13165,Phone Number,Mobile-Peer,Google Pay,9960614494,True,user3165@okaxis,user3165@paytm,0,Static,REF2FQJ96DW,True,0.028
TXN13166,Phone Number,Mobile-Peer,Google Pay,7822027754,True,user3166@axis,user3166@okaxis,0,Static,REFMFYCOXAK,True,0.005
TXN13167,Phone Number,Mobile-Peer,PhonePe,8109935852,False,user3167@axis,user3167@paytm,0,Static,REFTZF1Q1D2,True,0.077
TXN13168,Phone Number,Mobile-Peer,Paytm,9741647199,True,user3168@upi,user3168@paytm,0,Dynamic,REFB0XIBL4V,True,0.072
TXN13169,QR Code,POS/QR,Google Pay,9128185716,True,user3169@paytm,user3169@sbi,1,Dynamic,REFWHYKT669,True,0.001
TXN13170,QR Code,POS/QR,Paytm,9103010339,True,user3170@sbi,user3170@okaxis,1,Static,REF7O56CGJE,True,0.087
TXN13171,QR Code,POS/QR,Paytm,7970351557,True,user3171@hdfc,user3171@upi,1,Dynamic,REF4M0NNIU0,True,0.052
TXN13172,Phone Number,Mobile-Peer,PhonePe,7536421379,True,user3172@axis,user3172@hdfc,0,Static,REFGKRL8D56,True,0.04
TXN13173,Phone Number,Mobile-Peer,Paytm,9156997150,True,user3173@icici,user3173@axis,0,Static,REF1VEBAY0O,True,0.013
TXN13174,UPI ID,VPA-Intent,Paytm,7407669791,True,user3174@icici,user3174@paytm,0,Static,REFO8MZL8RD,True,0.012
TXN13175,Phone Number,Mobile-Peer,Paytm,8837464380,True,user3175@hdfc,user3175@sbi,0,Dynamic,REFVYNDSF0S,True,0.022
TXN13176,QR Code,POS/QR,Google Pay,9672300791,True,user3176@upi,user3176@icici,1,Static,REFQ588T2MY,True,0.056
TXN13177,QR Code,POS/QR,Google Pay,8460601548,False,user3177@sbi,user3177@paytm,1,Dynamic,REFUY5JOSFK,True,0.048
TXN13178,Phone Number,Mobile-Peer,PhonePe,9722006978,True,user3178@upi,user3178@hdfc,0,Static,REF0GUKNOHU,True,0.022
TXN13179,Phone Number,Mobile-Peer,Paytm,8848990086,True,user3179@paytm,user3179@paytm,0,Dynamic,REFSKW5BLC0,True,0.064
TXN13180,QR Code,POS/QR,Google Pay,8675280754,False,user3180@sbi,user3180@okaxis,1,Static,REFBU4VEGI1,True,0.035
TXN13181,Phone Number,Mobile-Peer,Google Pay,9014296998,True,user3181@okaxis,user3181@sbi,0,Static,REFA99KLWCH,True,0.016
TXN13182,Phone Number,Mobile-Peer,PhonePe,7579383413,True,user3182@upi,user3182@sbi,0,Static,REFXXDE8LK1,True,0.033
TXN13183,Phone Number,Mobile-Peer,Google Pay,7139140545,True,user3183@upi,user3183@okaxis,0,Static,REFDBM8GXYY,True,0.056
TXN13184,Phone Number,Mobile-Peer,PhonePe,8812594018,True,user3184@okaxis,user3184@sbi,0,Static,REFAXIOUNJA,True,0.026
TXN13185,QR Code,POS/QR,BHIM,7805388297,True,user3185@paytm,user3185@okaxis,1,Static,REF28IBEXVN,True,0.032
TXN13186,UPI ID,VPA-Intent,Paytm,9361185777,True,user3186@hdfc,user3186@sbi,0,Dynamic,REFVJ5X4BH0,True,0.007
TXN13187,Phone Number,Mobile-Peer,PhonePe,7512417984,False,user3187@hdfc,user3187@paytm,0,Static,REF78BJXR9P,True,0.008
TXN13188,UPI ID,VPA-Intent,Google Pay,9398210419,True,user3188@sbi,user3188@okaxis,0,Static,REF9MLA8S4E,True,0.018
TXN13189,UPI ID,VPA-Intent,Google Pay,9245064423,True,user3189@okaxis,user3189@paytm,0,Static,REFJAS1AFKU,True,0.043
TXN13190,UPI ID,VPA-Intent,Paytm,7416870281,True,user3190@upi,user3190@paytm,0,Static,REFA625OMD5,True,0.032
TXN13191,UPI ID,VPA-Intent,Paytm,9675022099,True,user3191@icici,user3191@okaxis,0,Static,REFID8IN751,True,0.049
TXN13192,Phone Number,Mobile-Peer,BHIM,9460762632,True,user3192@paytm,user3192@upi,0,Dynamic,REFNPWC6P0X,True,0.057
TXN13193,Phone Number,Mobile-Peer,PhonePe,8492561285,True,user3193@sbi,user3193@upi,0,Static,REF5XS9ICL5,True,0.051
TXN13194,QR Code,POS/QR,PhonePe,9933113200,False,user3194@hdfc,user3194@axis,1,Dynamic,REFSM7MBCFN,True,0.014
TXN13195,QR Code,POS/QR,Google Pay,7205810769,True,user3195@upi,user3195@hdfc,1,Static,REFINI6GCLH,True,0.091
TXN13196,UPI ID,VPA-Intent,Paytm,9813602919,True,user3196@upi,user3196@sbi,0,Dynamic,REF73YRHYQ1,True,0.002
TXN13197,UPI ID,VPA-Intent,PhonePe,8161857624,True,user3197@hdfc,user3197@sbi,0,Static,REFK0VD99T8,True,0.057
TXN13198,QR Code,POS/QR,PhonePe,8275819081,True,user3198@axis,user3198@hdfc,1,Static,REFGCNW94H3,True,0.08
TXN13199,Phone Number,Mobile-Peer,Paytm,8485003108,False,user3199@paytm,user3199@upi,0,Static,REF173WRTI6,True,0.02
TXN13200,Phone Number,Mobile-Peer,Paytm,9773164097,False,user3200@sbi,user3200@upi,0,Dynamic,REF6ZIHT3EQ,True,0.079
TXN13201,Phone Number,Mobile-Peer,PhonePe,8563400034,True,user3201@icici,user3201@axis,0,Static,REFP7150K7Z,True,0.036
TXN13202,QR Code,POS/QR,Paytm,9948844894,False,user3202@icici,user3202@sbi,1,Static,REF7QVI2WSV,True,0.08
TXN13203,QR Code,POS/QR,PhonePe,7731978878,True,user3203@axis,user3203@paytm,1,Static,REFLTHEFHGL,True,0.093
TXN13204,UPI ID,VPA-Intent,PhonePe,8339568237,True,user3204@sbi,user3204@icici,0,Dynamic,REF7PA174C5,True,0.03
TXN13205,QR Code,POS/QR,PhonePe,9175763953,False,user3205@upi,user3205@okaxis,1,Static,REF4E10FUL6,True,0.062
TXN13206,UPI ID,VPA-Intent,Paytm,7211513027,True,user3206@okaxis,user3206@sbi,0,Static,REFHIUYXCSO,True,0.039
TXN13207,QR Code,POS/QR,Google Pay,8664998959,True,user3207@sbi,user3207@icici,1,Dynamic,REFGRIOBARB,True,0.058
TXN13208,UPI ID,VPA-Intent,PhonePe,7562875143,True,user3208@axis,user3208@paytm,0,Dynamic,REFRZXLRHAP,True,0.011
TXN13209,Phone Number,Mobile-Peer,PhonePe,8286619210,True,user3209@paytm,user3209@paytm,0,Dynamic,REFFO5B9JA4,True,0.023
TXN13210,UPI ID,VPA-Intent,Paytm,9995722935,True,user3210@okaxis,user3210@okaxis,0,Dynamic,REFAB3PZDXS,True,0.006
TXN13211,QR Code,POS/QR,Google Pay,8336053698,False,user3211@hdfc,user3211@paytm,1,Static,REFKJRTGL3P,True,0.044
TXN13212,Phone Number,Mobile-Peer,BHIM,8704302385,True,user3212@paytm,user3212@hdfc,0,Static,REF9VROTXPA,True,0.015
TXN13213,Phone Number,Mobile-Peer,Paytm,8514818147,True,user3213@paytm,user3213@upi,0,Static,REF49Y82XPQ,True,0.014
TXN13214,UPI ID,VPA-Intent,PhonePe,7922160090,True,user3214@sbi,user3214@icici,0,Dynamic,REFBD0X84DI,True,0.007
TXN13215,Phone Number,Mobile-Peer,Paytm,7003773087,True,user3215@sbi,user3215@upi,0,Dynamic,REF85GOREBD,True,0.034
TXN13216,QR Code,POS/QR,PhonePe,9141253839,True,user3216@upi,user3216@axis,1,Dynamic,REF9ZFKUTRC,True,0.009
TXN13217,Phone Number,Mobile-Peer,BHIM,7746959623,True,user3217@upi,user3217@sbi,0,Static,REFLQLPNQCC,True,0.058
TXN13218,QR Code,POS/QR,PhonePe,8558220434,True,user3218@axis,user3218@icici,1,Static,REFGF9Q9XY8,True,0.09
TXN13219,UPI ID,VPA-Intent,PhonePe,9648302439,True,user3219@sbi,user3219@sbi,0,Static,REF6IDEZURT,True,0.019
TXN13220,Phone Number,Mobile-Peer,Google Pay,9930527347,True,user3220@okaxis,user3220@okaxis,0,Static,REFQQ8RHKMY,True,0.067
TXN13221,Phone Number,Mobile-Peer,PhonePe,7189022484,True,user3221@sbi,user3221@axis,0,Static,REFX0XE02ST,True,0.047
TXN13222,UPI ID,VPA-Intent,PhonePe,7370774420,True,user3222@paytm,user3222@hdfc,0,Dynamic,REFBT988ILF,True,0.024
TXN13223,QR Code,POS/QR,Google Pay,7444403710,False,user3223@hdfc,user3223@sbi,1,Static,REFI6K6OFLB,True,0.081
TXN13224,UPI ID,VPA-Intent,Google Pay,7379571282,True,user3224@hdfc,user3224@icici,0,Static,REFY7PMYV1P,True,0.047
TXN13225,Phone Number,Mobile-Peer,Google Pay,9735345811,True,user3225@axis,user3225@sbi,0,Static,REFNKFNMUML,True,0.075
TXN13226,Phone Number,Mobile-Peer,Paytm,8657927081,True,user3226@paytm,user3226@upi,0,Dynamic,REFILRHI4KX,True,0.075
TXN13227,Phone Number,Mobile-Peer,Google Pay,9643959512,True,user3227@hdfc,user3227@okaxis,0,Static,REFMXUZ32RP,True,0.056
TXN13228,QR Code,POS/QR,BHIM,7366237404,True,user3228@upi,user3228@hdfc,1,Dynamic,REFB7SMQWE7,True,0.091
TXN13229,Phone Number,Mobile-Peer,PhonePe,9694575715,True,user3229@paytm,user3229@icici,0,Static,REFXHBC8IV6,True,0.004
TXN13230,Phone Number,Mobile-Peer,PhonePe,7877006935,True,user3230@icici,user3230@icici,0,Static,REFIEPR5WJ8,True,0.015
TXN13231,Phone Number,Mobile-Peer,Google Pay,9741268318,True,user3231@paytm,user3231@sbi,0,Static,REFO8QCN3Z3,True,0.024
TXN13232,Phone Number,Mobile-Peer,PhonePe,7223995128,True,user3232@sbi,user3232@sbi,0,Dynamic,REF6OSC10EU,True,0.063
TXN13233,UPI ID,VPA-Intent,PhonePe,7353185577,True,user3233@paytm,user3233@sbi,0,Static,REF34QKFR45,True,0.003
TXN13234,Phone Number,Mobile-Peer,BHIM,8154738248,True,user3234@icici,user3234@hdfc,0,Dynamic,REFF31VGVQ3,True,0.061
TXN13235,QR Code,POS/QR,Google Pay,8358072317,True,user3235@icici,user3235@paytm,1,Static,REFSZ8V8S8E,True,0.067
TXN13236,UPI ID,VPA-Intent,PhonePe,8040128094,True,user3236@hdfc,user3236@icici,0,Static,REFO7X50KDF,True,0.053
TXN13237,Phone Number,Mobile-Peer,Paytm,8934205177,True,user3237@hdfc,user3237@icici,0,Static,REF5TXI6X8I,True,0.004
TXN13238,QR Code,POS/QR,PhonePe,7526373023,True,user3238@paytm,user3238@sbi,1,Static,REFTO8LEMB7,True,0.062
TXN13239,UPI ID,VPA-Intent,Google Pay,8533723157,True,user3239@sbi,user3239@paytm,0,Static,REFUT6FR5P8,True,0.006
TXN13240,UPI ID,VPA-Intent,PhonePe,9298415091,False,user3240@okaxis,user3240@sbi,0,Static,REFT1B4MZSO,True,0.003
TXN13241,Phone Number,Mobile-Peer,PhonePe,7261133739,True,user3241@sbi,user3241@upi,0,Dynamic,REFUDYIXIZE,True,0.076
TXN13242,Phone Number,Mobile-Peer,PhonePe,7201601404,True,user3242@axis,user3242@upi,0,Static,REF11HB07FA,True,0.018
TXN13243,Phone Number,Mobile-Peer,BHIM,9044576232,True,user3243@paytm,user3243@hdfc,0,Static,REFYN8SU9GQ,True,0.015
TXN13244,QR Code,POS/QR,PhonePe,9260917310,True,user3244@paytm,user3244@upi,1,Static,REFDU3QHBKX,True,0.087
TXN13245,QR Code,POS/QR,Google Pay,7094502548,True,user3245@sbi,user3245@paytm,1,Static,REF1RATWUZU,True,0.031
TXN13246,QR Code,POS/QR,PhonePe,9974615537,False,user3246@upi,user3246@axis,1,Static,REF4MRMERSN,True,0.085
TXN13247,Phone Number,Mobile-Peer,PhonePe,8103011359,True,user3247@upi,user3247@paytm,0,Dynamic,REFOYZI552L,True,0.054
TXN13248,Phone Number,Mobile-Peer,Google Pay,7227159576,True,user3248@hdfc,user3248@upi,0,Static,REFKNO1M8OP,True,0.015
TXN13249,QR Code,POS/QR,Google Pay,7635403624,True,user3249@upi,user3249@okaxis,1,Dynamic,REF44PZNCZ5,True,0.052
TXN13250,QR Code,POS/QR,Paytm,9896230271,True,user3250@hdfc,user3250@paytm,1,Static,REF5EMIJ22E,True,0.066
TXN13251,QR Code,POS/QR,BHIM,7431008224,True,user3251@okaxis,user3251@upi,1,Static,REF3ILYBBSU,True,0.072
TXN13252,Phone Number,Mobile-Peer,PhonePe,8025912987,True,user3252@okaxis,user3252@upi,0,Static,REFCHZG1HVA,True,0.039
TXN13253,Phone Number,Mobile-Peer,PhonePe,7384451493,True,user3253@paytm,user3253@icici,0,Static,REFUJPP0AGO,True,0.028
TXN13254,Phone Number,Mobile-Peer,Paytm,9885616971,True,user3254@upi,user3254@sbi,0,Static,REFEHZTMQI3,True,0.076
TXN13255,Phone Number,Mobile-Peer,BHIM,7244433828,True,user3255@okaxis,user3255@sbi,0,Static,REFZX3O54K3,True,0.033
TXN13256,Phone Number,Mobile-Peer,Google Pay,8458262715,True,user3256@okaxis,user3256@paytm,0,Dynamic,REFNB9S6AX1,True,0.055
TXN13257,Phone Number,Mobile-Peer,Google Pay,7829611850,True,user3257@paytm,user3257@hdfc,0,Dynamic,REFYQQGBVBB,True,0.067
TXN13258,Phone Number,Mobile-Peer,PhonePe,9177030544,True,user3258@sbi,user3258@sbi,0,Static,REFMWIBHFH4,True,0.014
TXN13259,Phone Number,Mobile-Peer,Google Pay,8940645125,False,user3259@paytm,user3259@okaxis,0,Dynamic,REFNY3659ME,True,0.039
TXN13260,Phone Number,Mobile-Peer,PhonePe,7144542203,True,user3260@paytm,user3260@upi,0,Static,REFQ10L35M6,True,0.044
TXN13261,QR Code,POS/QR,BHIM,8040113499,True,user3261@hdfc,user3261@okaxis,1,Static,REFVS7SLG0S,True,0.057
TXN13262,Phone Number,Mobile-Peer,PhonePe,8622456878,True,user3262@axis,user3262@upi,0,Dynamic,REFCZ6XWC3O,True,0.012
TXN13263,QR Code,POS/QR,PhonePe,7105404789,False,user3263@paytm,user3263@upi,1,Static,REFI87MYCKH,True,0.003
TXN13264,QR Code,POS/QR,Google Pay,8392839285,False,user3264@sbi,user3264@okaxis,1,Dynamic,REFAJDBTDEJ,True,0.067
TXN13265,QR Code,POS/QR,PhonePe,7387037507,True,user3265@upi,user3265@axis,1,Static,REFR7TK3OP7,True,0.062
TXN13266,UPI ID,VPA-Intent,Google Pay,8279908810,True,user3266@axis,user3266@paytm,0,Static,REFZJIFTQT5,True,0.042
TXN13267,Phone Number,Mobile-Peer,BHIM,7117626378,True,user3267@hdfc,user3267@paytm,0,Static,REFIA1APG96,True,0.018
TXN13268,QR Code,POS/QR,Google Pay,7200109194,True,user3268@paytm,user3268@axis,1,Dynamic,REFW8UESZMO,True,0.034
TXN13269,UPI ID,VPA-Intent,BHIM,9936851349,True,user3269@paytm,user3269@hdfc,0,Static,REFVM7YY79B,True,0.034
TXN13270,UPI ID,VPA-Intent,PhonePe,7273492944,True,user3270@paytm,user3270@okaxis,0,Static,REF3GHZ1WXH,True,0.003
TXN13271,Phone Number,Mobile-Peer,PhonePe,8439944997,True,user3271@upi,user3271@sbi,0,Static,REF58UYQY7X,True,0.017
TXN13272,Phone Number,Mobile-Peer,BHIM,7048109056,True,user3272@sbi,user3272@paytm,0,Static,REFM4V3O2UB,True,0.07
TXN13273,Phone Number,Mobile-Peer,PhonePe,8463641996,True,user3273@hdfc,user3273@hdfc,0,Static,REFZM1PD595,True,0.012
TXN13274,QR Code,POS/QR,Paytm,8455436710,True,user3274@okaxis,user3274@paytm,1,Dynamic,REFWF645UY8,True,0.016
TXN13275,QR Code,POS/QR,Google Pay,8701770181,True,user3275@upi,user3275@hdfc,1,Dynamic,REFBT1CD0RO,True,0.072
TXN13276,Phone Number,Mobile-Peer,Google Pay,7234466589,True,user3276@axis,user3276@hdfc,0,Dynamic,REF8N94WQ1G,True,0.071
TXN13277,QR Code,POS/QR,Google Pay,9238719727,True,user3277@sbi,user3277@upi,1,Dynamic,REFLL67AATZ,True,0.097
